index,windspeed
2517,1.8633844354719185
2518,1.7311108427351956
2519,1.887519193498073
2520,1.7639055900619238
2521,1.833810063656824
2522,1.9237725862453692
2523,1.9638528257688759
2524,2.0274256975006897
2525,2.1397966167680016
2526,2.135065480796051
2527,2.3117314743509607
2528,2.409901544587019
2529,2.608257434354104
2530,2.7990178027523536
2531,2.7633257121419565
2532,2.7765378143369617
2533,2.700509132410089
2534,3.1407435637162107
2535,3.0460179949874138
2536,2.8926597766884723
2537,2.9148339149659592
2538,2.990536641612474
2539,3.0463335765253396
2540,3.331149960248431
2541,3.423932188941879
2542,3.498564232591175
2543,3.471598596975074
2544,3.3773707620929945
2545,3.454899370617128
2546,3.6013339523652173
2547,3.1702889326363377
2548,2.7931940752202893
2549,2.7930367434938477
2550,2.6766382985120583
2551,2.6890416861258943
2552,2.685728960495651
2553,1.9365480364174614
2554,1.2673327800885834
2555,1.258956411996184
2556,2.0242960249664588
2557,2.5940968822666095
2558,2.2368350315580727
2559,1.941387869340848
2560,1.6432654345481117
2561,1.956730720310239
2562,2.0046222092881614
2563,2.110408195794749
2564,2.5191961266446086
2565,2.5609367313023275
2566,2.717310601726424
2567,2.815119085068549
2568,2.220384195191043
2569,1.8224678221251769
2570,1.385373637639046
2571,1.122043544352269
2572,1.4594982014428082
2573,0.8679570204479361
2574,0.6994084192781048
2575,1.9576739733113793
2576,2.6912844042506374
2577,2.5354313081755455
2578,2.534697978498431
2579,1.9517781411691049
2580,1.8842857434743092
2581,1.6422892935163511
2582,2.904433333727814
2583,2.9456882417604633
2584,2.7024650660890064
2585,3.1036740883478093
2586,3.5105229994253633
2587,3.9739489864117306
2588,3.651364062575089
2589,4.029767154144962
2590,3.6339193452142506
2591,2.616392734617658
2592,1.7496151251226622
2593,1.2894705075185229
2594,1.4092607514670208
2595,1.5388972510087973
2596,1.5146682743371542
2597,1.4849423769249985
2598,1.3686326574598544
2599,1.1486794644316087
2600,1.50155704593227
2601,1.9718159551287
2602,1.4227223402200166
2603,1.2638264814200104
2604,0.9779175767298701
2605,1.4951417547115042
2606,2.7954834572276517
2607,2.6076714281719937
2608,3.052140301232714
2609,2.742561294611579
2610,2.8444149768605147
2611,3.037294497916405
2612,2.626462767229639
2613,2.582624174990818
2614,3.0899549887598368
2615,2.8504568889315953
2616,3.1704220275153605
2617,3.341935229735659
2618,4.337172924256302
2619,5.583429622586514
2620,6.028497912407649
2621,6.025950328682685
2622,5.8914816884131564
2623,6.095523425020087
2624,5.732301488871619
2625,5.609894999421881
2626,5.084827697607846
2627,4.554083957792432
2628,5.30413529313946
2629,4.8967399944974055
2630,4.419585410227736
2631,4.362174189239131
2632,4.985488360699225
2633,4.628592491539942
2634,4.911830290798358
2635,5.341822618573101
2636,5.242577614328842
2637,5.0549590980919366
2638,4.879622302575388
2639,4.630606444604535
2640,4.876056853322261
2641,4.706015584389496
2642,5.018721661287434
2643,4.880716109778216
2644,5.003524764010456
2645,5.26780617711248
2646,5.002916474069583
2647,5.58195642205057
2648,5.560627668248654
2649,5.6658842933293805
2650,5.212289702284867
2651,5.163621439083399
2652,4.570561604842579
2653,4.795944110113613
2654,5.214976491232379
2655,5.002446996358923
2656,4.839871935391568
2657,5.262345345495962
2658,5.3912403102532265
2659,5.351229708768814
2660,5.019092038374887
2661,4.4597658741865835
2662,4.538607292080401
2663,4.227556280778829
2664,4.209199007362283
2665,4.311579555474495
2666,3.704879563032105
2667,3.822367270445218
2668,3.901517459425046
2669,4.1353525991410045
2670,4.0344208566608835
2671,3.752961737069445
2672,3.749587308351428
2673,3.5979944713924823
2674,3.8922574442794318
2675,4.704459656390513
2676,4.545143114221675
2677,4.56416177451237
2678,4.394061361280949
2679,4.259844530541861
2680,4.253927509107482
2681,4.357195964080336
2682,3.731898171024557
2683,4.368433682550973
2684,4.3498708953421445
2685,4.391497160020769
2686,4.201797022357831
2687,4.224641264182306
2688,4.137604759630797
2689,4.278466452914664
2690,3.9253769901372673
2691,3.7022062886866345
2692,3.6009680982144925
2693,3.562601099694827
2694,3.3382136591802394
2695,3.240234260224607
2696,3.0524594595549743
2697,2.989907950931253
2698,2.8516390576037556
2699,2.7362966489836786
2700,2.6011767955744567
2701,2.615366808072065
2702,2.5655563315401366
2703,2.6861527256416817
2704,2.594971589143527
2705,2.5638536984299907
2706,2.4323632431777344
2707,2.218139922395754
2708,1.989132390281467
2709,1.882050328115677
2710,1.9440966934216926
2711,2.003003684405388
2712,1.7602085599047
2713,1.7053624096961746
2714,1.8015856935481922
2715,1.949398712984654
2716,2.0453528813464263
2717,2.0514372746108855
2718,2.1996441561343
2719,2.331937867055568
2720,2.578070023737977
2721,2.430937871971692
2722,2.236972714650897
2723,2.3033867712681015
2724,2.416174650169975
2725,2.2109823019863177
2726,2.103513629157885
2727,2.437863029467125
2728,2.4126267080137804
2729,2.5073246194528696
2730,3.035921727666406
2731,3.0729838374294056
2732,2.863296255525343
2733,2.843464901949724
2734,2.9788062941235247
2735,2.92872190953503
2736,3.0146597272225297
2737,3.177112558944638
2738,3.30745213998382
2739,3.128081725513821
2740,3.2007583288899086
2741,3.518641395258361
2742,4.007722670418535
2743,3.612453524924486
2744,2.6775569015415357
2745,1.456872799378868
2746,2.805816584691174
2747,3.3761950092030864
2748,3.822572751566812
2749,3.3438702742390762
2750,3.699873313877383
2751,3.843711219504254
2752,3.7050459756038614
2753,3.515575145981497
2754,3.3662248619471544
2755,3.2473849277000624
2756,3.102951851058231
2757,3.234253621712527
2758,3.2752652576819603
2759,3.4229073670959007
2760,3.0377989670360086
2761,3.0655772099161513
2762,3.4399512991098278
2763,3.4617927222851317
2764,3.4714774462222815
2765,3.462643846608662
2766,3.3638996515243504
2767,3.275213042955885
2768,3.2347314810355305
2769,3.200533687277851
2770,3.2653039154479995
2771,3.250321254222155
